name,dob,height,reach,weight_lbs,stance,fights_in_ufc,last_fight_date,last_weight_lbs,global_elo,peak_elo,win_streak,loss_streak,sum_win_elo,count_win_elo,total_fight_time_sec,deep_water_fights,total_finishes,late_finishes,champ_finishes,ko_losses,late_losses,total_decisions,dec_wins,all_time_slpm,ema_slpm,all_time_sapm,ema_sapm,all_time_str_att_rate,ema_str_att_rate,all_time_sig_acc,ema_sig_acc,all_time_sig_def,ema_sig_def,all_time_sig_to_total,ema_sig_to_total,all_time_head_hunter,ema_head_hunter,all_time_body_snatcher,ema_body_snatcher,all_time_leg_kicker,ema_leg_kicker,all_time_dist_pct,ema_dist_pct,all_time_clinch_pct,ema_clinch_pct,all_time_gnp_pct,ema_gnp_pct,all_time_kd_yield,ema_kd_yield,all_time_head_def,ema_head_def,all_time_body_def,ema_body_def,all_time_leg_def,ema_leg_def,all_time_chin_vuln,ema_chin_vuln,all_time_sprawl_def,ema_sprawl_def,all_time_td_absorbed_pm,ema_td_absorbed_pm,all_time_sub_danger,ema_sub_danger,all_time_sweeps_absorbed,ema_sweeps_absorbed,all_time_td_att_rate_15m,ema_td_att_rate_15m,all_time_td_landed_rate_15m,ema_td_landed_rate_15m,all_time_td_acc,ema_td_acc,all_time_ctrl_ratio,ema_ctrl_ratio,all_time_ctrl_per_td,ema_ctrl_per_td,all_time_sub_att_rate_15m,ema_sub_att_rate_15m,all_time_sub_agg,ema_sub_agg,all_time_sweep_rate_15m,ema_sweep_rate_15m,all_time_fight_time_sec,ema_fight_time_sec,all_time_opp_elo,ema_opp_elo,all_time_fights_per_year,ema_fights_per_year,primary_weight,div_elo_json,peak_div_elo_json,strike_elo,grapple_elo
Dokonjonosuke Mishima,1972-04-19 00:00:00,170.18,181.64664388762338,155.0,Southpaw,2,2007-04-05 00:00:00,155.0,1132.2163867281608,1200.0,0,2,0.0,0,0.0,1,0,0,0,0,1,0,0,0.4512742358818051,0.4597409194818389,1.5982276408997262,1.1479129624925917,2.4714249428498856,2.427736855473711,0.18333333333333335,0.18999999999999997,0.2361111111111111,0.4722222222222222,0.19047619047619047,0.18095238095238092,0.8166666666666667,0.8099999999999999,0.15555555555555556,0.1733333333333333,0.027777777777777776,0.05555555555555555,0.25,0.5,0.16666666666666666,0.3333333333333333,0.5833333333333333,0.75,0.0,0.0,0.7807017543859649,0.8684210526315789,0.16666666666666669,0.33333333333333337,0.5416666666666667,0.725,0.0,0.0,0.5,0.7,0.03584229390681004,0.07168458781362008,0.7445037112296446,1.0136313605960545,0.0,0.0,8.919651172635678,8.186436372872745,4.080941495216324,5.283210566421132,0.504050405040504,0.6660666066606661,0.49017394331084957,0.6437106651991081,90.9090909090909,94.90909090909089,1.075268817204301,2.150537634408602,0.631578947368421,1.263157894736842,0.0,0.0,482.0,340.0,1274.0613074436096,1275.9228661872448,1.3224637681159421,2.6449275362318843,155.0,"{""Lightweight"": 1131.425159848467}","{""Lightweight"": 1180.886556182637}",996.3343241958227,975.3854953323205
Alex Nicholson,1990-05-02 00:00:00,193.04,195.58,185.0,Orthodox,4,2017-05-28 00:00:00,185.0,1093.9338043570594,1200.0,0,2,1200.0,1,0.0,1,2,0,0,1,1,0,0,3.0193142767885037,2.681205248359887,5.869184109132563,6.445077163386442,7.0706393835259815,6.7737091533895635,0.3987300255089629,0.3625780664623169,0.3856095761642988,0.38907717807762776,0.8083333333333333,0.7852999999999999,0.6599210403764484,0.6670667542451223,0.21927108312307553,0.2294577920498224,0.12080787650047611,0.1034754537050552,0.8979928861788617,0.9270015243902436,0.060340447154471545,0.04849847560975609,0.041666666666666664,0.08166666666666665,1.38121546961326,2.707182320441989,0.45868072301261953,0.444106407242183,0.396969696969697,0.48390909090909084,0.6009615384615384,0.5650576923076922,0.0352112676056338,0.06901408450704224,0.375,0.38149999999999995,0.29148443194834944,0.33882068103717583,0.08916484431948349,0.08273820681037175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008417508417508418,0.0016498316498316497,2.5,4.8999999999999995,1.875,7.5,2.5,10.0,0.0,0.0,426.25,401.7429999999999,1238.9501093956599,1241.2721615911132,1.818313828007813,2.335248470329243,185.0,"{""Light Heavyweight"": 1145.114461770293, ""Middleweight"": 1099.6316438213546}","{""Light Heavyweight"": 1145.114461770293, ""Middleweight"": 1184.8572486846524}",969.8271020586919,1006.7164404799244
Jon Tuck,1984-08-28 00:00:00,180.34,185.42000000000002,155.0,Orthodox,9,2018-08-25 00:00:00,155.0,1211.7236166028597,1253.8707654825341,0,1,4636.173224622621,4,0.0,7,1,1,0,0,5,0,0,3.3263170602153656,3.3454029403676664,3.3056255734221835,2.7945668156132113,7.852687237433001,7.536492289394175,0.43168693730893665,0.4445551712734715,0.6338926667769069,0.6874676160493377,0.7449512203171421,0.8033239359606064,0.7830233568122421,0.7865758442826948,0.1387119325161909,0.14051885540294928,0.07826471067156703,0.07290530031435581,0.7451004489815766,0.7378391990678039,0.10753499930604564,0.08633417165277973,0.1473645517123778,0.20447160319245966,1.1323480603658655,2.208783506764803,0.7013592323825988,0.7408642600178894,0.44045152131536575,0.5443641135797688,0.5103254769921437,0.47313973800505044,0.0,0.0,0.5061728395061729,0.6055606666666665,0.09491525423728814,0.0810917991977401,0.007407407407407408,0.03266666666666666,0.0,0.0,1.0963349268434015,0.839328811082138,0.3911342894393743,0.4141490221642763,0.065359477124183,0.06920529411764703,0.22212516297262058,0.21086255647448932,835.9856630824373,701.7787588451612,2.3681732580037664,3.4158286979661017,2.420449514391569,3.833248026419015,0.11111111111111113,0.05764800999999997,719.4444444444446,673.5978848999999,1204.014344912261,1207.8043610411282,1.441873747479625,1.421948474404998,155.0,"{""Lightweight"": 1210.2362793637453}","{""Lightweight"": 1254.1832832121465}",971.1786354131534,1027.7763511431892
Billy Ray Goff,1998-06-18 00:00:00,177.8,182.88,170.0,Switch,4,2026-08-08 00:00:00,170.0,1117.977380352847,1256.8683809934837,0,3,1128.0894283061734,1,0.0,2,2,1,0,1,2,0,0,5.2397073793837485,5.527552856686395,6.033970169173219,6.425541566879174,11.337521328693368,11.940214454604929,0.4270953784176955,0.4314726397851467,0.4126921654002675,0.4367181456501323,0.7609357696567,0.7705415282392025,0.5561701916023227,0.5530361221977693,0.31564027005856243,0.3086088626953635,0.12818953833911498,0.13835501510686707,0.6377586206896552,0.6615620689655172,0.3497413793103448,0.3212879310344828,0.012500000000000002,0.01715,0.623441396508728,0.8553615960099747,0.6693252834309079,0.6535632666573737,0.34350961538461533,0.3673961538461538,0.5,0.5529999999999999,0.004128819157720892,0.016515276630883566,0.8333333333333334,0.8599999999999999,0.15306122448979592,0.42857142857142855,0.09319727891156462,0.09695238095238096,0.25,0.48999999999999994,8.057321203057855,7.58851577073475,0.25,0.48999999999999994,0.02066115702479339,0.04049586776859503,0.2165266254547404,0.19185897843981556,630.9090909090909,671.9245454545454,0.0,0.0,0.0,0.0,0.0,0.0,485.0,436.50699999999995,1216.4729950282747,1206.5372134314937,0.7995830455507875,1.1419355970968874,170.0,"{""Welterweight"": 1118.1084964262452}","{""Welterweight"": 1256.8674462219435}",1001.1410175361034,968.0439834349902
Joe Brammer,1983-08-23 00:00:00,172.72,181.64664388762338,155.0,Orthodox,2,2010-05-29 00:00:00,155.0,1098.0467508882602,1200.0,0,2,0.0,0,0.0,1,0,0,0,0,1,0,0,1.65,1.3233333333333333,2.3666666666666667,2.0866666666666664,6.205555555555556,5.834444444444444,0.25184456468273486,0.214264633546483,0.5913461538461539,0.6048076923076923,0.6627450980392157,0.6376470588235293,0.7095425479586817,0.7204623708804722,0.15076242006886376,0.13256271519921298,0.1396950319724545,0.14697491392031478,0.8918918918918919,0.9351351351351351,0.10810810810810811,0.21621621621621623,0.0,0.0,0.0,0.0,0.8295454545454546,0.8613636363636363,0.13333333333333336,0.2666666666666667,0.07142857142857145,0.1428571428571429,0.0,0.0,0.3125,0.625,0.37777777777777777,0.4488888888888889,0.1388888888888889,0.19444444444444445,0.0,0.0,1.0,2.0,0.5,1.0,0.23809523809523808,0.47619047619047616,0.02935185185185185,0.02687037037037037,39.54545454545455,43.72727272727273,0.0,0.0,0.0,0.0,0.0,0.0,558.0,421.2,1200.2859354629677,1230.791911448413,1.042857142857143,2.085714285714286,155.0,"{""Lightweight"": 1098.5780275722184}","{""Lightweight"": 1142.3462063944555}",988.6810867843366,983.2865367754079
Leandro Issa,1983-09-19 00:00:00,170.18,175.26,135.0,Orthodox,5,2016-09-03 00:00:00,135.0,1215.9467697786806,1268.511567746672,0,2,2422.603913840934,2,0.0,3,0,0,0,0,2,0,0,2.1199750339910675,1.8792767904568004,3.059384902796592,3.4095169216818046,5.443425707073553,4.914037362408612,0.4182479871287514,0.4001993734554118,0.572569104834684,0.5516673932858034,0.7063097809512222,0.7503974639302337,0.7128148176267057,0.7067808023802893,0.07841879898962101,0.09835617125772803,0.20876638338367315,0.19486302636198258,0.6965066141289051,0.6958966591612721,0.11110835913312694,0.11677547987616098,0.19238502673796792,0.18732786096256682,0.0,0.0,0.6215873257661275,0.5996450573835779,0.35805860805860806,0.43023534798534796,0.13999999999999999,0.17359999999999995,0.0,0.0,0.9,0.9264999999999999,0.021699819168173602,0.05316455696202531,0.04173320814980966,0.03999945056106167,0.2,0.24009999999999992,10.518532779173896,11.518937296791522,2.486254386834459,2.533409331065867,0.28037410619731995,0.2524125379822356,0.387791012127455,0.3769039744610734,151.79807289484708,149.08219159335283,1.277385335757398,0.9351304797669504,0.3255033317891886,0.2604240957844848,0.5426263586926884,0.6116168633858086,756.2,769.415,1234.5936483211053,1242.8520467648555,1.344883102954697,1.6220366984353736,135.0,"{""Bantamweight"": 1216.1408874468382}","{""Bantamweight"": 1269.0181783098315}",1000.5311512309703,1003.3686068379983
Eric Schwartz,,178.08301833568407,181.64664388762338,205.0,Orthodox,0,,0.0,1200.0,1200.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,{},{},,
Tuco Tokkos,1990-06-30 00:00:00,193.04,193.04,205.0,Orthodox,4,2026-05-16 00:00:00,205.0,1127.4992567695813,1200.0,0,1,1154.625177588626,1,0.0,2,0,0,0,0,2,0,0,1.927162453536516,1.9157707210603596,2.553834808259587,3.8232212389380527,4.403129092424303,4.201767451089328,0.5111449864498645,0.5462239837398373,0.5761472963934764,0.6252124093224263,0.7483459003295716,0.754329596524518,0.6533782951465879,0.6062584996304508,0.12027285045577729,0.14248651145602365,0.22634885439763489,0.2512549889135255,0.8003998316498316,0.8368775252525251,0.04050925925925926,0.0723611111111111,0.1590909090909091,0.44545454545454544,0.0,0.0,0.6255152925531915,0.6583311170212764,0.31500000000000006,0.3812199999999999,0.8181818181818181,0.8930909090909089,0.0,0.0,0.6666666666666667,0.5713333333333334,0.16786248131539613,0.22457399103139009,0.06726457399103139,0.09228699551569504,0.25,0.7,7.334070796460177,9.220619469026548,2.7411504424778763,3.1425663716814154,0.21978021978021978,0.2769230769230769,0.28757374631268434,0.31566194690265487,213.00759013282732,260.53605313092976,0.6482300884955753,1.4150442477876106,0.23144654088050318,0.3280503144654088,0.0,0.0,647.0,597.439,1160.7656945393308,1157.0025674642206,1.165313852813853,1.5721861471861471,205.0,"{""Light Heavyweight"": 1128.135823466015}","{""Light Heavyweight"": 1175.3956792546899}",981.4251940340865,988.872296548231
Dan Christison,1972-04-26 00:00:00,203.2,181.64664388762338,265.0,Orthodox,2,2006-07-08 00:00:00,265.0,1198.334588321737,1234.5731318342753,0,1,1169.7595151902424,1,0.0,2,0,0,0,0,1,0,0,4.280538555691555,4.712753977968176,3.89640962872297,4.041640146878824,8.267849857201142,9.308323133414932,0.5289745627980922,0.5146820349761526,0.5175338152150577,0.5627495884920919,0.6868131868131868,0.7329670329670329,0.7186804451510334,0.7285055643879172,0.11112877583465819,0.09910969793322734,0.17019077901430843,0.17238473767885532,0.612728310502283,0.6744863013698629,0.3179223744292238,0.27842465753424656,0.06934931506849315,0.047089041095890405,0.0,0.0,0.6529225491489643,0.6574877952236443,0.19791666666666669,0.2520833333333333,0.0,0.0,0.0,0.0,0.25,0.5,0.17343941248470013,0.16281517747858015,0.0,0.0,0.5,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.17270569835441316,0.15601019991840065,1500.0,1328.0,1.0507955936352509,1.071113831089351,0.4162404945079379,0.4621336772357361,0.5507955936352509,0.7711138310893512,858.5,841.9,1221.1519041032602,1200.594948538053,1.9623655913978495,3.924731182795699,265.0,"{""Heavyweight"": 1198.334588321737}","{""Heavyweight"": 1234.5731318342753}",1016.8925862400667,1011.6797637736925
Gerric Hayes,1980-10-29 00:00:00,177.8,181.64664388762338,155.0,Orthodox,0,,0.0,1200.0,1200.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,{},{},,
Adrian Yanez,1993-11-29 00:00:00,170.18,177.8,135.0,Orthodox,11,2026-07-11 00:00:00,135.0,1368.2410655773206,1407.6028556674648,1,0,8601.078151763908,7,0.0,4,8,1,0,2,1,0,0,6.787482032294512,6.308295522539159,5.565755261241069,5.001757041922562,14.97010035976139,13.032952286397421,0.4481066191843471,0.4742696612367594,0.5455311544090499,0.557735377894046,0.9835164700998706,0.9813203894820082,0.8628259645853766,0.8825612626031225,0.08594266209754656,0.06702070374091415,0.05123137331707676,0.05069228147052622,0.8760296852415742,0.8330060246914922,0.04430863254392666,0.0884745391117647,0.07966168221449912,0.08230258685299294,2.3191755912865304,2.7953898663273127,0.6162477669343555,0.6289756921469831,0.408016738163797,0.316215586208371,0.2486431119251904,0.17498525872820778,0.02862843020065424,0.02587386177530298,0.9181818181818181,0.8424999999999998,0.024242424242424246,0.09333333333333332,0.0,0.0,0.0,0.0,0.0909090909090909,0.48999999999999994,0.0,0.0,0.0,0.0,0.02507919037635688,0.027425631832253595,112.72727272727272,151.42512282799999,0.0,0.0,0.0,0.0,0.0,0.0,464.54545454545456,479.6858346030999,1288.6335271628172,1310.823984672808,1.9233244432616914,2.129005510537041,135.0,"{""Bantamweight"": 1367.998871704787}","{""Bantamweight"": 1408.2395107953616}",1057.360007153595,1004.9069311131864
Calen Born,1988-05-24 00:00:00,172.72,182.88,170.0,Switch,0,,0.0,1200.0,1200.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,{},{},,
RJ Clifford,,178.08301833568407,181.64664388762338,160.0,Orthodox,0,,0.0,1200.0,1200.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,{},{},,
Claudio Ribeiro,1992-07-17 00:00:00,185.42,195.58,185.0,Orthodox,4,2024-03-02 00:00:00,185.0,1108.344537652881,1200.0,0,2,1159.6231663528094,1,0.0,0,4,0,0,3,0,0,0,3.562013203689887,3.2269840731648527,5.065991998162707,5.382493985083427,6.896819927958257,6.4088973627227555,0.4741059620775312,0.4566112910235381,0.3040243271221532,0.3156684782608695,0.5866092241092241,0.5417607226107226,0.7447220403070594,0.7115615510787735,0.08666897315065714,0.09505752057310285,0.1686089865422834,0.19338092834812348,0.7678142780938834,0.8369369665718349,0.056510046230440966,0.0597657361308677,0.17567567567567566,0.3443243243243243,0.6738544474393531,1.3207547169811318,0.43491147571375605,0.4218710697070819,0.13749999999999998,0.20349999999999996,0.275,0.3729999999999999,0.03152178041092249,0.03663096730090007,0.75,0.7765,0.06591134278206177,0.10184810235643818,0.0,0.0,0.0,0.0,1.1247774720828612,1.447807088525651,0.44910179640718567,0.8802395209580837,0.22727272727272724,0.44545454545454544,0.15529029138938644,0.1270138018874114,280.0,302.46999999999997,0.0,0.0,0.0,0.0,0.0,0.0,394.75,381.1809999999999,1221.1968907281175,1228.9545658671188,2.321548579109063,3.0139832949308754,185.0,"{""Middleweight"": 1108.238513735566}","{""Middleweight"": 1194.578766620065}",972.287616838231,998.1801989065142
Cody Canterbury,,172.72,181.64664388762338,155.0,Orthodox,0,,0.0,1200.0,1200.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,{},{},,
Armando Villarreal,1989-08-08 00:00:00,170.18,167.64000000000001,135.0,Southpaw,0,,0.0,1200.0,1200.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,{},{},,
Tony Halme,1963-01-06 00:00:00,190.5,181.64664388762338,300.0,Orthodox,0,,0.0,1200.0,1200.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,{},{},,
Charlie Campbell,1995-07-03 00:00:00,182.88,182.88,155.0,Orthodox,3,2025-09-27 00:00:00,155.0,1228.4527361520315,1296.5929407904032,0,1,2399.0528591699867,2,0.0,1,1,0,0,0,0,0,0,6.354631547795205,7.643792246226692,4.425622307717602,4.433170168688961,12.214823583571734,14.158478839893458,0.4981216931216932,0.5131817460317459,0.5736044522324909,0.5898522544319222,0.8466666666666667,0.9034,0.6501322751322751,0.6799801587301587,0.1965343915343915,0.18508650793650794,0.15333333333333332,0.13493333333333332,0.829342520815389,0.834392764857881,0.1345104794717198,0.13032299741602069,0.03614699971289118,0.03528423772609819,0.7733952049497292,1.1368909512761018,0.6487734487734488,0.6706320346320346,0.5015151515151516,0.5054545454545454,0.11111111111111112,0.33333333333333337,0.0,0.0,0.44444444444444453,0.5599999999999999,0.12508960573476702,0.16591397849462364,0.08064516129032258,0.24193548387096772,0.0,0.0,4.543010752688172,8.088709677419354,1.3333333333333335,2.8,0.132013201320132,0.2772277227722772,0.15354794865892823,0.10583627305909045,94.39024390243902,81.26585365853659,0.0,0.0,0.0,0.0,0.33333333333333337,0.7,455.3333333333333,370.21999999999997,1211.7661674360893,1199.8397216596088,0.825069839848165,1.461774678523447,155.0,"{""Lightweight"": 1228.931519868333}","{""Lightweight"": 1297.1381638848034}",1039.6462855404316,1018.8092482301579
Gustavo Gabriel,1994-04-01 00:00:00,167.64000000000001,181.64664388762338,125.0,Orthodox,0,,0.0,1200.0,1200.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,{},{},,
Keita Nakamura,1984-05-22 00:00:00,180.34,185.42000000000002,170.0,Southpaw,10,2019-04-20 00:00:00,170.0,1155.43784191885,1203.6394618546444,0,1,5034.206298198979,4,0.0,9,0,0,0,0,6,0,0,2.0629956455391882,2.0712503482768434,3.2172157878085668,2.555433261884028,5.526829941958141,5.663052158609024,0.37224830226778877,0.3646396334497182,0.5635303332536721,0.5907857172403457,0.6106431785343008,0.658388248199424,0.8368074841452309,0.8147002253988866,0.11455680140718127,0.1201653819962761,0.04863571444758791,0.06559295632074615,0.8083284272497897,0.8272719859597348,0.09009391645640594,0.09456837030519342,0.10157765629380432,0.07815964373507148,0.7359945634696712,0.8390000564282722,0.6327712049883746,0.6530463511948079,0.3385441428156887,0.3694737237219665,0.21802631578947368,0.2388803669342105,0.0016366612111292965,0.0013478608837970538,0.6064285714285715,0.7501222613357141,0.09484116826702729,0.07267152468457272,0.03333333333333333,0.037047266666666655,0.19999999999999998,0.2646489999999999,3.244734213286278,3.011547145660721,1.4,1.0811301199999996,0.36083941773430683,0.2869489582770812,0.1565645579458402,0.08847057787004334,342.25734164633593,154.1394528620493,0.47236710664313886,0.1815765733303605,1.0662516541849019,0.44183315456683875,0.20000000000000004,0.09294270999999994,853.6,880.7961537299999,1233.228528573157,1211.095221148361,1.9936591860833734,2.219864978710018,170.0,"{""Welterweight"": 1154.8193893553703}","{""Welterweight"": 1203.044634783114}",1037.6174834691888,946.3211001000916
Ahmad Hassanzada,1996-11-20 00:00:00,185.42,190.5,155.0,Orthodox,0,,0.0,1200.0,1200.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,{},{},,
Rene Kronvold,1970-01-03 00:00:00,172.72,181.64664388762338,170.0,Orthodox,0,,0.0,1200.0,1200.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,{},{},,
Steve Bruno,1981-11-03 00:00:00,177.8,181.64664388762338,170.0,Orthodox,3,2009-02-07 00:00:00,170.0,1158.6832679267736,1200.0,0,1,1177.5,1,0.0,2,0,0,0,0,2,0,0,0.981679389312977,0.8437913486005089,3.485156912637829,3.360982188295165,1.8648006785411366,1.720824427480916,0.4873015873015873,0.4413492063492063,0.3541073124406458,0.3569764957264957,0.4817567567567568,0.5280067567567568,0.6343915343915344,0.6637301587301586,0.08412698412698412,0.07626984126984127,0.2814814814814815,0.26,0.6727272727272727,0.7774545454545454,0.22727272727272727,0.40454545454545454,0.1,0.21,0.0,0.0,0.47146042363433666,0.4605852842809364,0.21024904214559384,0.22964080459770111,0.13095238095238096,0.21785714285714286,0.03558718861209964,0.052313167259786464,0.39285714285714285,0.6535714285714285,0.17150127226463105,0.16937913486005088,0.04444444444444444,0.06533333333333333,0.0,0.0,8.101781170483461,8.834122137404579,2.3842239185750635,1.8720610687022898,0.4924100218806764,0.4134105414045346,0.22417302798982186,0.16458456318914333,59.53079178885629,56.61348973607037,0.5725190839694656,1.2022900763358777,0.06535947712418302,0.13725490196078433,0.0,0.0,774.6666666666666,821.04,1200.5844139812118,1198.6090885523815,3.051306784254283,3.933167975747554,170.0,"{""Welterweight"": 1158.405488169875}","{""Welterweight"": 1200.013161949373}",994.3226102192504,1004.3245888887346
Victor Altamirano,1991-01-23 00:00:00,172.72,177.8,125.0,Switch,6,2024-09-28 00:00:00,125.0,1164.8444981424996,1270.0293472967105,0,3,2314.8766023760754,2,0.0,5,1,0,0,0,4,0,0,5.659512937595129,4.621274968036529,3.9267884322678848,3.830165424657533,9.856621004566211,8.951866465753422,0.537588774812541,0.506082185249377,0.5382167524445836,0.5293660722078466,0.6557066789282799,0.7164792684177936,0.6379528724908772,0.6048967488745052,0.26862678169600773,0.2978988046962153,0.09342034581311513,0.09720444642927933,0.7529133062200283,0.8233489769556668,0.114351246987239,0.11384455474622404,0.13273544679273266,0.18161457174638485,0.28686173264486514,0.4132530120481926,0.6230918713030215,0.6184487429164338,0.3097596847596848,0.30766680069930064,0.13492063492063494,0.14171166666666662,0.01670791650201396,0.025826022753270523,0.7923280423280423,0.819501111111111,0.10000000000000002,0.08806933333333333,0.01111111111111111,0.04666666666666666,0.0,0.0,6.5,5.693079999999998,2.333333333333333,2.5137699999999996,0.349925127543492,0.3588676426253183,0.22770421106037544,0.1697480726027397,236.42067609809553,121.74010584254455,0.0,0.0,0.0,0.0,0.0,0.0,786.5,850.9475699999999,1173.965733619705,1172.0969761477827,2.0060392917778316,2.2331268348290076,125.0,"{""Flyweight"": 1161.2589764408403}","{""Flyweight"": 1270.0355789654209}",983.2898248277713,982.9294270441466
